"replicate","focal_value","reference_value","complete_pair","difference","architecture","metric","comparison_id","orientation","interpretation_level"
4,1.04856930218938,1.04927047888377,TRUE,-0.00070117669439651,"sparse_mixture","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,1.04891711142398,1.03858874550469,TRUE,0.0103283659192968,"sparse_mixture","phenotype_prediction_rmse","full_csr_minus_bed","full_csr minus bed",4
4,1.0491911881511,1.04891711142398,TRUE,0.000274076727111439,"sparse_mixture","phenotype_prediction_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
4,1.04921054110402,1.0491911881511,TRUE,1.93529529222136e-05,"sparse_mixture","phenotype_prediction_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,1.04927047888377,1.04921054110402,TRUE,5.99377797556588e-05,"sparse_mixture","phenotype_prediction_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,1.05814546465126,1.05439153717956,TRUE,0.0037539274716929,"sparse_homogeneous","phenotype_prediction_rmse","full_csr_minus_bed","full_csr minus bed",4
4,1.05828978158011,1.05814546465126,TRUE,0.000144316928857302,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,1.05828978158011,1.0587679027953,TRUE,-0.000478121215181426,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,1.05828978158011,1.05949196760659,TRUE,-0.0012021860264757,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,1.05870274431277,1.05814546465126,TRUE,0.000557279661516752,"sparse_homogeneous","phenotype_prediction_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
4,1.0587679027953,1.05949196760659,TRUE,-0.000724064811294278,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,1.05949196760659,1.05870274431277,TRUE,0.000789223293816255,"sparse_homogeneous","phenotype_prediction_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,15,17,TRUE,-2,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,15,17,TRUE,-2,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,15,18,TRUE,-3,"sparse_mixture","high_pip_marker_count","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,17,9,TRUE,8,"sparse_mixture","high_pip_marker_count","full_csr_minus_bed","full_csr minus bed",4
4,17,17,TRUE,0,"sparse_mixture","high_pip_marker_count","block_csr_minus_full_csr","block_csr minus full_csr",2
4,17,17,TRUE,0,"sparse_mixture","high_pip_marker_count","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,18,17,TRUE,1,"sparse_mixture","high_pip_marker_count","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,19,18,TRUE,1,"sparse_homogeneous","high_pip_marker_count","full_csr_minus_bed","full_csr minus bed",4
4,20,19,TRUE,1,"sparse_homogeneous","high_pip_marker_count","block_csr_minus_full_csr","block_csr minus full_csr",2
4,20,19,TRUE,1,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,20,20,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,20,20,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,20,20,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,20,20,TRUE,0,"sparse_homogeneous","high_pip_marker_count","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,43.647,21.872,TRUE,21.775,"sparse_homogeneous","total_pip_mass","full_csr_minus_bed","full_csr minus bed",4
4,44.111,44.428,TRUE,-0.317,"sparse_homogeneous","total_pip_mass","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,44.26,43.647,TRUE,0.613,"sparse_homogeneous","total_pip_mass","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,44.26,44.111,TRUE,0.149000000000001,"sparse_homogeneous","total_pip_mass","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,44.26,44.428,TRUE,-0.167999999999999,"sparse_homogeneous","total_pip_mass","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,44.428,44.464,TRUE,-0.0360000000000014,"sparse_homogeneous","total_pip_mass","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,44.464,43.647,TRUE,0.817,"sparse_homogeneous","total_pip_mass","block_csr_minus_full_csr","block_csr minus full_csr",2
4,182.3568,182.3568,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","block_csr_minus_full_csr","block_csr minus full_csr",2
4,182.3568,182.3568,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","full_csr_minus_bed","full_csr minus bed",4
4,182.3568,182.3568,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,182.3568,182.3568,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,182.3568,182.3568,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,182.3568,182.3568,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,182.3568,182.3568,TRUE,0,"sparse_mixture","top_marker_causal_enrichment","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,349.5172,349.5172,TRUE,0,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,349.5172,364.7136,TRUE,-15.1964,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,349.5172,364.7136,TRUE,-15.1964,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,349.5172,379.91,TRUE,-30.3928,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,354.98075,355.61075,TRUE,-0.630000000000052,"sparse_mixture","total_pip_mass","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
4,354.98075,355.674,TRUE,-0.693250000000035,"sparse_mixture","total_pip_mass","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
4,354.98075,356.757374999999,TRUE,-1.776624999999,"sparse_mixture","total_pip_mass","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
4,355.61075,355.674,TRUE,-0.0632499999999823,"sparse_mixture","total_pip_mass","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
4,355.6715,356.757374999999,TRUE,-1.08587499999896,"sparse_mixture","total_pip_mass","block_csr_minus_full_csr","block_csr minus full_csr",2
4,355.674,355.6715,TRUE,0.00249999999999773,"sparse_mixture","total_pip_mass","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,356.757374999999,309.99375,TRUE,46.763624999999,"sparse_mixture","total_pip_mass","full_csr_minus_bed","full_csr minus bed",4
4,364.7136,364.7136,TRUE,0,"sparse_homogeneous","top_marker_causal_enrichment","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
4,364.7136,379.91,TRUE,-15.1964,"sparse_homogeneous","top_marker_causal_enrichment","block_csr_minus_full_csr","block_csr minus full_csr",2
4,379.91,455.892,TRUE,-75.982,"sparse_homogeneous","top_marker_causal_enrichment","full_csr_minus_bed","full_csr minus bed",4
5,0.000412942862078107,0.000448016491497402,TRUE,-3.50736294192949e-05,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.000412942862078107,0.00045975863128842,TRUE,-4.68157692103124e-05,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.000412942862078107,0.000460847131728303,TRUE,-4.79042696501955e-05,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.000448016491497402,4.20987269015553e-05,TRUE,0.000405917764595847,"sparse_homogeneous","noncausal_marker_rmse","full_csr_minus_bed","full_csr minus bed",4
5,0.000458966975504121,0.000448016491497402,TRUE,1.09504840067191e-05,"sparse_homogeneous","noncausal_marker_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.00045975863128842,0.000460847131728303,TRUE,-1.08850043988311e-06,"sparse_homogeneous","noncausal_marker_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.000460847131728303,0.000458966975504121,TRUE,1.88015622418149e-06,"sparse_homogeneous","noncausal_marker_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.000654463509132601,0.000656703829630215,TRUE,-2.2403204976147e-06,"sparse_homogeneous","pip_null_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.000654463509132601,0.000658733296433937,TRUE,-4.26978730133632e-06,"sparse_homogeneous","pip_null_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.000654463509132601,0.000660472839408555,TRUE,-6.00933027595477e-06,"sparse_homogeneous","pip_null_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.000656703829630215,0.000657520887694051,TRUE,-8.17058063835928e-07,"sparse_homogeneous","pip_null_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.000657520887694051,0.000658733296433937,TRUE,-1.21240873988569e-06,"sparse_homogeneous","pip_null_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.000658733296433937,9.44624548641311e-05,TRUE,0.000564270841569806,"sparse_homogeneous","pip_null_mean","full_csr_minus_bed","full_csr minus bed",4
5,0.000660472839408555,0.000656703829630215,TRUE,3.76900977834007e-06,"sparse_homogeneous","pip_null_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.000845501530596516,0.000882573256827079,TRUE,-3.70717262305628e-05,"sparse_mixture","noncausal_marker_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.000845501530596516,0.000883992682302485,TRUE,-3.84911517059686e-05,"sparse_mixture","noncausal_marker_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.000845501530596516,0.000926053591453733,TRUE,-8.05520608572166e-05,"sparse_mixture","noncausal_marker_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.000880887038830863,0.000926053591453733,TRUE,-4.51665526228694e-05,"sparse_mixture","noncausal_marker_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.000882573256827079,0.000883992682302485,TRUE,-1.41942547540578e-06,"sparse_mixture","noncausal_marker_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.000883992682302485,0.000880887038830863,TRUE,3.10564347162136e-06,"sparse_mixture","noncausal_marker_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.000926053591453733,0.000222406209222952,TRUE,0.00070364738223078,"sparse_mixture","noncausal_marker_rmse","full_csr_minus_bed","full_csr minus bed",4
5,0.00110110832868683,0.00110766440026959,TRUE,-6.55607158276555e-06,"sparse_homogeneous","marker_effect_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.00110110832868683,0.00111817657945941,TRUE,-1.70682507725827e-05,"sparse_homogeneous","marker_effect_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.00110110832868683,0.00111855576878866,TRUE,-1.74474401018294e-05,"sparse_homogeneous","marker_effect_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.00110766440026959,0.00106305277039684,TRUE,4.46116298727494e-05,"sparse_homogeneous","marker_effect_rmse","full_csr_minus_bed","full_csr minus bed",4
5,0.00111537707208716,0.00110766440026959,TRUE,7.71267181756794e-06,"sparse_homogeneous","marker_effect_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.00111817657945941,0.00111855576878866,TRUE,-3.79189329246729e-07,"sparse_homogeneous","marker_effect_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.00111855576878866,0.00111537707208716,TRUE,3.17869670149592e-06,"sparse_homogeneous","marker_effect_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.00125411281619331,0.00125579742570609,TRUE,-1.68460951277928e-06,"sparse_homogeneous","nonnull_probability_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.00125411281619331,0.00125648179832065,TRUE,-2.3689821273458e-06,"sparse_homogeneous","nonnull_probability_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.00125411281619331,0.00126216735542629,TRUE,-8.05453923297616e-06,"sparse_homogeneous","nonnull_probability_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.00125579742570609,0.0012597720512753,TRUE,-3.97462556921374e-06,"sparse_homogeneous","nonnull_probability_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.00125648179832065,0.000660445895080414,TRUE,0.000596035903240241,"sparse_homogeneous","nonnull_probability_mean","full_csr_minus_bed","full_csr minus bed",4
5,0.0012597720512753,0.00125648179832065,TRUE,3.29025295464722e-06,"sparse_homogeneous","nonnull_probability_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.00126216735542629,0.00125579742570609,TRUE,6.36992972019687e-06,"sparse_homogeneous","nonnull_probability_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.00134269883534117,0.00136425942672148,TRUE,-2.15605913803125e-05,"sparse_mixture","marker_effect_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.00134269883534117,0.00136792679785437,TRUE,-2.52279625131964e-05,"sparse_mixture","marker_effect_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.00134269883534117,0.00139534524963312,TRUE,-5.26464142919514e-05,"sparse_mixture","marker_effect_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.00136384264533363,0.00139534524963312,TRUE,-3.15026042994873e-05,"sparse_mixture","marker_effect_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.00136425942672148,0.00136792679785437,TRUE,-3.66737113288392e-06,"sparse_mixture","marker_effect_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.00136792679785437,0.00136384264533363,TRUE,4.08415252073227e-06,"sparse_mixture","marker_effect_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.00139534524963312,0.00109724896676583,TRUE,0.000298096282867292,"sparse_mixture","marker_effect_rmse","full_csr_minus_bed","full_csr minus bed",4
5,0.00908152789857938,0.00912319785983499,TRUE,-4.16699612556075e-05,"sparse_mixture","pip_null_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.00908523101657838,0.0090883015734957,TRUE,-3.07055691731867e-06,"sparse_mixture","pip_null_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.00908523101657838,0.00910171713976965,TRUE,-1.64861231912693e-05,"sparse_mixture","pip_null_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.00908523101657838,0.00912319785983499,TRUE,-3.79668432566073e-05,"sparse_mixture","pip_null_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.0090883015734957,0.00908152789857938,TRUE,6.77367491631886e-06,"sparse_mixture","pip_null_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.00910171713976965,0.0090883015734957,TRUE,1.34155662739506e-05,"sparse_mixture","pip_null_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.00912319785983499,0.00798266387285523,TRUE,0.00114053398697976,"sparse_mixture","pip_null_mean","full_csr_minus_bed","full_csr minus bed",4
5,0.00937812903055988,0.00938569661235557,TRUE,-7.56758179568974e-06,"sparse_mixture","nonnull_probability_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.00937812903055988,0.00939898265378643,TRUE,-2.08536232265549e-05,"sparse_mixture","nonnull_probability_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.00937812903055988,0.00942132676160141,TRUE,-4.31977310415364e-05,"sparse_mixture","nonnull_probability_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.00937945171224764,0.00942132676160141,TRUE,-4.18750493537678e-05,"sparse_mixture","nonnull_probability_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.00938569661235557,0.00937945171224764,TRUE,6.24490010792123e-06,"sparse_mixture","nonnull_probability_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.00939898265378643,0.00938569661235557,TRUE,1.32860414308652e-05,"sparse_mixture","nonnull_probability_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.00942132676160141,0.00824813113632177,TRUE,0.00117319562527964,"sparse_mixture","nonnull_probability_mean","full_csr_minus_bed","full_csr minus bed",4
5,0.214669836841342,0.215796348807405,TRUE,-0.00112651196606295,"sparse_homogeneous","genetic_value_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.214669836841342,0.217910276434683,TRUE,-0.00324043959334172,"sparse_homogeneous","genetic_value_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.214669836841342,0.217949846293085,TRUE,-0.00328000945174334,"sparse_homogeneous","genetic_value_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.215796348807405,0.209110962982895,TRUE,0.00668538582451003,"sparse_homogeneous","genetic_value_rmse","full_csr_minus_bed","full_csr minus bed",4
5,0.217654028570439,0.215796348807405,TRUE,0.001857679763034,"sparse_homogeneous","genetic_value_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.217910276434683,0.217949846293085,TRUE,-3.95698584016169e-05,"sparse_homogeneous","genetic_value_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.217949846293085,0.217654028570439,TRUE,0.000295817722646391,"sparse_homogeneous","genetic_value_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.231635,0.23497,TRUE,-0.003335,"sparse_mixture","pip_causal_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.231635,0.235055,TRUE,-0.00342000000000001,"sparse_mixture","pip_causal_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.231635,0.2356475,TRUE,-0.00401249999999997,"sparse_mixture","pip_causal_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.23497,0.235055,TRUE,-8.50000000000017e-05,"sparse_mixture","pip_causal_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.235055,0.23545,TRUE,-0.000395000000000006,"sparse_mixture","pip_causal_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.23545,0.2356475,TRUE,-0.000197499999999962,"sparse_mixture","pip_causal_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.2356475,0.20969,TRUE,0.0259575,"sparse_mixture","pip_causal_mean","full_csr_minus_bed","full_csr minus bed",4
5,0.248385371777625,0.310669504295615,TRUE,-0.0622841325179901,"sparse_mixture","pip_auprc","full_csr_minus_bed","full_csr minus bed",4
5,0.249966052401948,0.248385371777625,TRUE,0.00158068062432309,"sparse_mixture","pip_auprc","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.249966052401948,0.25027881664517,TRUE,-0.000312764243221908,"sparse_mixture","pip_auprc","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.249966052401948,0.250806363990804,TRUE,-0.000840311588855724,"sparse_mixture","pip_auprc","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.25027881664517,0.250574558082747,TRUE,-0.00029574143757638,"sparse_mixture","pip_auprc","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.250574558082747,0.248385371777625,TRUE,0.00218918630512138,"sparse_mixture","pip_auprc","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.250806363990804,0.25027881664517,TRUE,0.000527547345633816,"sparse_mixture","pip_auprc","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.262409860026384,0.266989479389253,TRUE,-0.00457961936286838,"sparse_mixture","genetic_value_rmse","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.262409860026384,0.267917693442337,TRUE,-0.00550783341595307,"sparse_mixture","genetic_value_rmse","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.262409860026384,0.272540446368391,TRUE,-0.010130586342007,"sparse_mixture","genetic_value_rmse","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.266989479389253,0.267917693442337,TRUE,-0.000928214053084686,"sparse_mixture","genetic_value_rmse","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.267070546060395,0.272540446368391,TRUE,-0.00546990030799666,"sparse_mixture","genetic_value_rmse","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.267917693442337,0.267070546060395,TRUE,0.000847147381942748,"sparse_mixture","genetic_value_rmse","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.272540446368391,0.21506646515318,TRUE,0.0574739812152117,"sparse_mixture","genetic_value_rmse","full_csr_minus_bed","full_csr minus bed",4
5,0.45484,0.43014,TRUE,0.0247,"sparse_homogeneous","pip_causal_mean","full_csr_minus_bed","full_csr minus bed",4
5,0.45586,0.45826,TRUE,-0.00240000000000001,"sparse_homogeneous","pip_causal_mean","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.45628,0.45484,TRUE,0.00144,"sparse_homogeneous","pip_causal_mean","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.45628,0.45586,TRUE,0.000420000000000031,"sparse_homogeneous","pip_causal_mean","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.45628,0.45784,TRUE,-0.00155999999999995,"sparse_homogeneous","pip_causal_mean","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.45784,0.45586,TRUE,0.00197999999999998,"sparse_homogeneous","pip_causal_mean","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.45826,0.45484,TRUE,0.00341999999999998,"sparse_homogeneous","pip_causal_mean","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.492901634808291,0.495534622901994,TRUE,-0.00263298809370227,"sparse_homogeneous","pip_auprc","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.494860562469406,0.528606200069854,TRUE,-0.0337456376004472,"sparse_homogeneous","pip_auprc","full_csr_minus_bed","full_csr minus bed",4
5,0.495534622901994,0.498675890097669,TRUE,-0.00314126719567581,"sparse_homogeneous","pip_auprc","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.498230970148893,0.492901634808291,TRUE,0.00532933534060187,"sparse_homogeneous","pip_auprc","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.498230970148893,0.494860562469406,TRUE,0.00337040767948671,"sparse_homogeneous","pip_auprc","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.498230970148893,0.495534622901994,TRUE,0.0026963472468996,"sparse_homogeneous","pip_auprc","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.498675890097669,0.494860562469406,TRUE,0.00381532762826292,"sparse_homogeneous","pip_auprc","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.5052692730802,0.515731164149249,TRUE,-0.0104618910690488,"sparse_mixture","phenotype_prediction_correlation","full_csr_minus_bed","full_csr minus bed",4
5,0.509502269781737,0.509795745120742,TRUE,-0.000293475339005478,"sparse_mixture","phenotype_prediction_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.509516396223371,0.509502269781737,TRUE,1.41264416342324e-05,"sparse_mixture","phenotype_prediction_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.509795745120742,0.5052692730802,TRUE,0.00452647204054202,"sparse_mixture","phenotype_prediction_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.50995186410976,0.5052692730802,TRUE,0.00468259102956003,"sparse_mixture","phenotype_prediction_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.50995186410976,0.509502269781737,TRUE,0.000449594328023495,"sparse_mixture","phenotype_prediction_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.50995186410976,0.509516396223371,TRUE,0.000435467886389262,"sparse_mixture","phenotype_prediction_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.513399890150639,0.514384844915549,TRUE,-0.00098495476491034,"sparse_homogeneous","phenotype_prediction_correlation","block_csr_minus_full_csr","block_csr minus full_csr",2
5,0.513587648539848,0.513399890150639,TRUE,0.000187758389209702,"sparse_homogeneous","phenotype_prediction_correlation","low_rank_full_minus_block_csr","low_rank_full minus block_csr",1
5,0.51362633011494,0.513587648539848,TRUE,3.86815750915703e-05,"sparse_homogeneous","phenotype_prediction_correlation","low_rank_0999_minus_low_rank_full","low_rank_0999 minus low_rank_full",3
5,0.514384844915549,0.513579059740378,TRUE,0.000805785175170937,"sparse_homogeneous","phenotype_prediction_correlation","full_csr_minus_bed","full_csr minus bed",4
5,0.514843018689733,0.513587648539848,TRUE,0.00125537014988442,"sparse_homogeneous","phenotype_prediction_correlation","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.514843018689733,0.51362633011494,TRUE,0.00121668857479285,"sparse_homogeneous","phenotype_prediction_correlation","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
5,0.514843018689733,0.514384844915549,TRUE,0.000458173774183779,"sparse_homogeneous","phenotype_prediction_correlation","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.712458554070794,0.719920139163438,TRUE,-0.00746158509264383,"sparse_mixture","pip_auroc","low_rank_0995_minus_full_csr","low_rank_0995 minus full_csr",4
5,0.712458554070794,0.750402466988219,TRUE,-0.0379439129174244,"sparse_mixture","pip_auroc","low_rank_0995_minus_low_rank_full","low_rank_0995 minus low_rank_full",3
5,0.712458554070794,0.7515192008645,TRUE,-0.039060646793706,"sparse_mixture","pip_auroc","low_rank_0995_minus_low_rank_0999","low_rank_0995 minus low_rank_0999",3
